建筑业增加值(亿元),乡村人口(万人),建筑业城镇单位就业人员(万人),国有城镇单位就业人员工资总额指数(上年=100),城镇单位就业人员平均工资(元),建筑业城镇单位就业人员工资总额(亿元),教育城镇单位就业人员工资总额(亿元),全社会固定资产投资中其他资金(亿元),全社会住宅投资(亿元),城镇住宅投资(亿元),房地产住宅投资(亿元),房地产业全社会固定资产投资(亿元),房屋施工面积(万平方米),住宅房屋施工面积(万平方米),固定资产投资(不含农户)其他资金(亿元),固定资产投资(不含农户)(亿元),房地产业固定资产投资(不含农户)(亿元),固定资产投资(不含农户)房屋施工面积(万平方米),固定资产投资(不含农户)住宅施工面积(万平方米),内资房地产开发企业个数(个),房地产开发住宅投资额(亿元),房地产开发企业住宅新开工房屋面积(万平方米),房地产开发企业其他用途新开工房屋面积(万平方米),商品房销售面积(万平方米),住宅商品房销售面积(万平方米),办公楼销售额(亿元),1-5亿元房地产开发投资额(亿元),地方财政医疗卫生支出(亿元),鲜菜类居民消费价格指数(上年=100),菜类商品零售价格指数(上年=100),乡镇数(个),镇数(个),村民委员会数(个),林业总产值指数(上年=100)(%),机动脱粒机数量(台),蔬菜播种面积(千公顷),建筑业企业从业人员(万人),内资建筑业企业从业人员(万人),国有建筑业房屋施工面积(万平方米),客运量(万人),公路客运量(万人),公路旅客周转量(亿人公里),新注册民用汽车拥有量(万辆),新注册民用载客汽车拥有量(万辆),新注册民用中型载客汽车拥有量(万辆),新注册民用小型载客汽车拥有量(万辆),新注册民用载货汽车拥有量(万辆),新注册民用轻型载货汽车拥有量(万辆),餐饮业企业所有者权益合计(亿元),普通高等学校专科招生数(万人),普通高等学校无职称专任教师数(万人),中等职业学校招生数(万人),中等职业学校在校学生数(万人),中等职业学校毕业生数(万人),中等职业学校获得职业资格证书毕业生数(万人),中等职业学校预计毕业生数(万人),普通高中学校数(所),普通高中招生数(万人),普通高中在校学生数(万人),普通高中毕业生数(万人),普通高中教职工数(万人),普通高中专任教师数(万人),初中学校数(所),初中招生数(万人),初中在校学生数(万人),初中毕业生数(万人),普通小学学校数(所),普通小学招生数(万人),普通小学在校学生数(万人),普通小学毕业生数(万人),普通小学教职工数(万人),普通小学专任教师数(万人),特殊教育招生数(万人),特殊教育在校学生数(万人),特殊教育毕业生数(万人),小学生师比(教师人数=1),国内外观设计专利申请受理量(项),国内外观设计专利申请授权量(项),自动气象站站点个数(个),乡村医生和卫生员数(万人),其他办的村卫生室个数(个),基层医疗卫生机构床位数(万张),农村卫生机构床位数(万张),医疗卫生机构门诊健康检查人数(万人),入院人数(万人),医疗卫生机构出院人数(万人),政府办医院病床工作日(日),政府办医院病床使用率(%),家庭儿童收养登记总数(件),中国公民收养登记数(件),农村集中供养五保人数(万人),国家重点优抚对象(万人),国家重点优抚对象定期补助人数(万人),福利彩票销售额(亿元),福利彩票提取公益金(亿元),结婚登记(万对 ),内地居民登记结婚(万对),内地居民初婚登记(万人),社会组织女性职工人数(人),自治组织单位数(个),村民委员会单位数(个),村民委员会职工人数(人),艺术表演团体机构数(个),艺术表演团体演出场次(万场次),艺术表演团体国内演出场次(千场次),博物馆参观人次(万人次),公共图书馆参观展览人次(万人次),城镇居民基本医疗保险年末参保人数(万人),城镇居民医疗保险基金收入(万元),城镇居民医疗保险基金支出(万元),城镇居民医疗保险基金累计结余(万元),odds
0.252529050337,0.0397526544433,0.0992290567914,0.494558474612,0.99432790405,0.234540221448,0.542349957899,0.467240373819,0.338437233938,0.346466738906,0.302085027976,0.489008328481,0.143791295751,0.1740235896,0.550757159771,0.100242141206,0.407127168653,0.280497207469,0.265423603196,0.462882150678,0.302784234794,0.106979949634,0.374153864308,0.238725665301,0.0970516979056,1.0887892776,0.225257141934,0.44275870654,0.717079678105,0.785565239813,0.0266739689737,0.0697869954624,-0.0253975275147,1.00155581745,0.0102362683769,0.00603661403297,0.137455875162,0.128457069972,0.533131268705,0.403256133173,0.32930223232,0.0642246440131,0.320419032745,0.340173615959,0.974729690334,0.240635008689,0.0615444210151,0.0652300571118,0.425415374213,0.139322678237,0.279937297738,0.0907883293893,0.131564918565,0.166720076801,0.166605007772,0.163127879058,0.283315019938,0.072131346561,0.0629782109225,0.0888612554455,0.253600492599,0.145478561106,0.0628769501409,0.0933030340209,0.0984174890939,0.0950980023018,-0.00279500985567,0.130146900974,-0.0500270409913,0.0961166542684,0.15407278711,0.0839251867849,0.214360586802,0.187247535576,0.187684535448,0.410600609944,0.103918065232,0.123813353124,0.103772580343,-0.0330997419683,-0.00879099226534,-0.0861256077137,-0.0230748407753,0.0680203581069,0.148846303395,0.14918652208,0.604836613271,0.489934261533,0.0520019427902,0.136537952543,0.100722277037,0.0814770745274,0.0235811151345,0.220022579343,0.286521692037,0.0519264778189,0.128310973476,0.0327100821035,0.166048480769,-0.0100659135764,0.0799727785434,-0.00612943532849,0.337827128764,0.00590429027276,0.0307738000347,0.0428629715238,0.277444618486,0.124851841437,-0.00692971575956,0.0907377806229,0.0317365359255,0.0610141553106
0.0737418510304,0.0138940842789,-0.0254977147737,0.339263264917,0.547347126848,0.0828485873941,0.120018276831,0.192981696331,0.206118612904,0.284057847584,0.221309825823,0.180252413344,0.170309450862,0.120618752939,0.201387270399,0.241479588547,0.237972613251,0.246494853905,0.201394865102,0.138968745336,0.12091649759,0.154259217314,0.235025737792,0.0954115396316,0.202317606339,-0.0151531397441,0.127754414065,0.195737414424,0.690130975067,0.803884189757,0.0637750902519,-0.104813872593,0.0627521421366,0.131926353556,0.112412511035,-0.00527523664021,0.00560241674943,0.0544502172744,0.283234382748,0.14560340372,0.107426535024,0.0741291555581,0.146002247245,0.303952939022,0.123964042323,0.179519647932,0.0951632043721,0.0850785788935,0.185467142369,0.352656160687,-0.013467358441,0.179670376983,0.036306822691,0.0636245528173,0.0946933328424,0.162736600109,0.16005827018,-0.0264725693648,0.0186763170281,0.0700824486266,0.0447195156599,0.131559658461,0.0164107784161,0.0247707678303,0.138102512136,0.118311625314,0.0578889174724,0.0293523207967,-0.00844495139584,-0.0694902246225,0.129206172035,0.0416570055102,-0.0126255462332,0.104368196075,0.13585864988,0.395254666621,0.0128201328508,-0.0226713983408,0.0707848406192,-0.0369467890551,0.122746191253,0.0289666704128,0.00689755025768,0.0686689471389,0.0949927391103,0.0227391270912,0.59541534492,0.564789766317,0.0806791976086,0.0481807351262,0.000301109563194,-0.0538140376056,0.0226492791982,0.158611456146,0.0896133351209,0.109239448312,0.0114619644422,0.0417782295868,0.155348531098,0.0776452667273,-0.0244780277128,0.0283100080274,-0.0201929090363,-0.0273796114017,0.118198128339,0.100165354122,0.0822207926708,0.0717629546068,0.162234471439,0.0323484311634,0.0555428443564,0.366018302622
0.456081749306,0.735976587435,0.153582572147,0.113994228189,0.0450883220492,0.22713199336,0.514674375787,0.192399949208,0.585462470348,0.491469679911,0.538745859321,0.529736367292,0.63330753363,0.58218023994,0.379854079564,0.675008443231,0.407530612294,0.730341760452,0.638377847521,0.544488991942,0.566834536177,0.442796218719,0.287705384527,0.450971676683,0.535327029289,0.105110576194,0.560599220524,0.694845037285,0.721175234936,0.624922928316,0.470454459073,0.567697288837,0.606784793997,0.272868297787,0.124821709144,0.596488444645,0.144247081312,0.122818410529,0.210935613163,0.338211939722,0.35636518927,0.252137547687,0.779525350811,0.691767446832,0.373986484554,0.798573486331,1.04948893247,0.813070156152,0.103757593557,0.636502052372,0.343815738141,0.424589146534,0.507308717376,0.720228092684,0.639149532554,0.603258544124,0.517157413377,0.517309742597,0.58463330159,0.670772002192,0.533774735936,0.59645200816,0.568882432752,0.429720046726,0.459128646632,0.38230181684,0.518697585598,0.512147107552,0.594834537431,0.49366237976,0.737349777919,0.597090916602,0.279941001976,0.283309111026,0.108470187573,0.660498644466,-0.082860933638,0.0369616256916,0.655923764644,0.598070515819,0.360574036204,0.597063127598,0.617340234212,0.36974280449,0.677241182204,0.690293384515,0.69119985549,0.558600105762,0.134519509525,0.129073706234,0.317785127851,0.516766708769,0.652701501118,0.264821630544,0.28909016355,0.578025566421,0.578765969428,0.514597358443,0.289183546426,0.644776787249,0.617017700492,0.532615053186,0.447036124379,0.251576003116,0.13357963057,0.415523156269,0.247289622415,0.153652649568,0.110656926038,0.0737046569993,0.10761479112,0.498860549612
0.15139493666,0.40700340053,0.160591462543,0.140295745468,0.0924150386154,0.101402633915,0.292779183047,0.198634460589,0.226002136984,0.275252786832,0.187181597233,0.21485286611,0.276111057962,0.393951059563,0.17649350871,0.328641010259,0.237079035713,0.232040654176,0.294802659994,0.336649272118,0.160581966792,0.272479150082,0.24520811201,0.104155361758,0.124771659856,0.0984691259917,0.191638717342,0.290037877002,0.754127100279,0.625846840406,0.290219334553,0.230812620308,0.360658094296,0.116799656486,0.00494322845571,0.151018230755,0.0671287523972,-0.0183709647542,0.212895826782,0.291155938429,0.207610952014,0.202272234277,0.351030241126,0.301115300524,0.218271976157,0.360848157634,0.260696534455,0.166700671927,0.244789103842,0.289601059424,0.502462828015,0.272435192529,0.305475014647,0.33492817576,0.343360909822,0.233915247281,0.536257936887,0.410075169761,0.329691223194,0.411336547436,0.359605807236,0.461060772992,0.380902727201,0.262534114245,0.271233005041,0.378016227811,0.328510654637,0.122256053302,0.24742272549,0.290657165404,0.287926714673,0.329626685321,0.137126361595,0.177593448259,0.13294239309,0.228386613104,-0.0902562959494,0.0719855176343,0.302368303827,0.222598925113,0.498532081589,0.286047926197,0.342762976126,0.813054365043,0.357188289809,0.294916942489,0.35837953784,0.336645961349,-0.0502460072384,-0.0340611153052,0.0552606255188,0.119433230308,0.249450679526,0.16257212155,0.16719122779,0.293840521288,0.273364279916,0.371468032003,0.144388321795,0.338344922939,0.387152941785,0.328594215716,0.224086956305,0.159525980494,0.160897788874,0.132880703081,0.19858761064,0.0814440348359,0.0576500353577,0.0304922997513,0.0165410483255,0.453291365827
0.205385338501,0.171311995205,0.0276672652794,0.546379241604,0.22304530185,0.107223684988,0.197830603216,0.16032202875,0.198422868822,0.238017922487,0.113706108275,0.148493101112,0.210419047336,0.290286526672,0.108771491165,0.32748287949,0.217754408353,0.301268202701,0.253087142605,0.361682505517,0.214468235252,0.371662750567,0.156147806363,0.188939221453,0.289220783228,0.0705364134537,0.294968490408,0.294891425133,0.615094548325,0.579981661484,0.183269583571,0.203748191003,0.189801634117,0.111539809155,-0.0361975555399,0.0111338826161,0.0653945965611,0.0683568968899,0.032048341129,0.118890522248,0.196149280734,0.0702316973647,0.245772733651,0.160897162662,0.0806086621921,0.22522450097,0.104105730869,0.248615950986,0.2078000634,0.190724264532,0.131786539382,0.147266180269,0.197635623605,0.222734365009,0.170609485552,0.254866431723,0.227558791866,0.188720294665,0.199264597489,0.289736367338,0.272471384657,0.259650647944,0.177950409514,0.108267005575,0.0737964075754,0.119817825777,0.100495785197,0.112761162562,0.101699025382,0.127623445853,0.221115365844,0.13661919694,0.0770781607164,0.159834369584,0.0748221264275,0.114063735093,0.0157112054438,-0.0183258911728,0.236468156301,0.0885672062493,0.069351500138,0.170201215962,0.11366672082,0.12048420883,0.257727204234,0.196853136662,0.290851740961,0.28736926987,0.0195520817459,0.00823015642601,0.10917720051,0.109562104387,0.0898101726853,0.200786009525,0.211340208137,0.211820371213,0.147752452288,0.138214970974,0.125180892778,0.161971660037,0.116231956314,0.130015847034,0.0421039963236,0.157459339611,0.0811958700793,0.127885721038,0.0466396913716,0.056196216161,0.0794152145513,0.0484584468152,0.0983815303428,0.0486853780285
0.429218572806,0.23621499655,0.250412594664,0.341926894669,0.0570861410404,0.295390257306,0.338681924057,0.414573141447,0.825535957807,0.817130090568,0.882351325017,0.690803338548,0.655693980242,0.65996051965,0.360347196736,0.633387130619,0.836957077904,0.649367214138,0.784907767142,0.682869575414,0.899172187836,0.83259475954,0.643047127325,0.809217053459,0.690573817249,0.0770223070934,0.899389762086,0.416681456783,0.320099918636,0.388211705316,0.224426936468,0.275046640641,0.118111334389,0.239570821263,0.109067362875,0.118894751866,0.27742203506,0.281798162022,0.229942657266,0.612097066017,0.51845648523,0.28964911469,0.326685205916,0.358634954282,0.174807175012,0.323210077142,0.319531128824,0.277454647832,0.357021676891,0.400867745471,0.176182751268,0.245680451207,0.218008971591,0.255535162327,0.248366542056,0.280626497991,0.42991596528,0.370152007478,0.284260408252,0.287486897631,0.291864533163,0.364139388538,0.373377056472,0.322179031257,0.244798781535,0.165990284102,0.161403103281,0.220599640111,0.244555892135,0.120452913233,0.294065437159,0.215641854684,0.0191705948204,0.245913266701,0.120534960949,0.38594176247,0.060827800764,0.071693844598,0.322188124169,0.253925103713,0.121976164991,0.192615432321,0.166864583799,0.19009906734,0.346291926633,0.438171116971,0.537473442853,0.551960358147,0.130683715082,-0.00350475637918,0.0398383976534,0.226094974423,0.2234021118,0.440207152818,0.430505606078,0.279033783947,0.228835478509,0.2593506439,0.271755865359,0.123166459725,0.0831455338118,0.00884387401611,0.13921222841,0.0442920809315,0.0313709687351,0.190799763126,0.40654367464,0.0541862307173,0.0692022367623,0.124876551713,0.198915097211,0.0152152322402
0.218047711795,0.195654287344,-0.00335840974184,0.885098720659,0.0828359405616,0.0772483986864,0.170858387569,0.00472455421153,0.161480230721,0.0610728290204,0.149921858096,0.172122234293,0.225629599593,0.217175915316,0.0357975373164,0.224006819306,0.107139281122,0.153995594677,0.282969246117,0.237115899834,0.192909626705,0.257038459774,0.0572960274942,0.209547824472,0.22859023415,0.0822562115441,0.0273899425874,0.24516361708,1.03296832169,1.03893081045,0.127530500821,0.185073816464,-0.0231954204816,0.180862112041,0.0548674053344,0.0227921525322,0.0703187305491,0.123016814577,0.00754042868139,0.284744030492,0.154153545075,0.160415847681,0.122337788857,0.188229334137,0.0980216673132,0.241665944263,0.119873801938,0.217991379285,0.154064771907,0.174190060312,0.0557889538095,0.227964514318,0.0478345208972,0.156343233831,0.130865485626,0.187419355359,0.155554496256,0.178409807211,0.123699046069,0.266820144578,0.0875885281179,0.202502209734,0.290844632657,0.188214830593,0.131465819193,0.244775334903,0.157996213911,0.0602238602648,0.108651861234,0.0844906212261,0.363072903361,0.198460005331,-0.00362858977918,0.0682560555728,0.0421903951511,0.0483150437528,0.0312220119062,0.0347773112819,0.317812477123,0.11160626854,0.127360528988,0.0620608030065,0.192573984476,0.0477098976856,0.136378445279,0.230453773731,0.447179173702,0.485812575961,0.0482457703195,0.109019225011,0.00651278289052,0.0569381851359,0.135536468408,0.179529553626,0.197807159362,0.187796677954,0.145366899801,0.152214695476,0.0738833861843,0.0559920656127,0.16815848277,0.0574854610635,0.00860023773831,-0.00631393492738,-0.00844650034317,0.116462316248,0.0745739946808,0.189863896991,0.0182928076621,0.10943633274,0.162598670351,0.221866251789
0.081666640291,0.233902972779,0.128538719568,0.199093611576,0.0911718942638,0.097094684091,0.22162966364,0.120248822782,0.248088145505,0.273119696249,0.314773873683,0.125698270482,0.190390115949,0.202609284441,0.234499375332,0.318915211972,0.136920563729,0.326787907135,0.328052115281,0.43904319026,0.245313483964,0.194987376909,0.131098569095,0.283702269569,0.292667743819,0.0477233274718,0.182258071738,0.326004882719,0.668034888802,0.508547229671,0.160192087008,0.213283394693,0.109119376397,0.254657528167,0.0480435577487,0.0859680495764,0.0626598468367,0.20047806686,0.0440498364854,0.242832702988,0.264615603618,0.112594375564,0.201074057224,0.146293354794,0.168069372006,0.193841190876,0.188855780979,0.167167965318,0.0752271656479,0.279367671458,0.198057996748,0.214023296503,0.141163387899,0.0675948656046,0.196742506995,0.256509261036,0.388904348804,0.249375950156,0.224192614421,0.354771194296,0.308643144487,0.308936028295,0.257636445627,0.175455386333,0.262597694371,0.241731389649,0.183482223559,0.147875260535,0.130737666698,0.234265614693,0.20289116102,0.253473047022,0.131807891366,0.210087089016,0.0900260999946,-0.0252897451074,0.0772477853677,0.0820130482816,0.271849579543,0.0925935670522,0.0944490018886,0.0958937922033,0.213763957235,0.0818127814965,0.264123764479,0.365297919176,0.599939985218,0.451107223715,0.045297012867,0.00424054830702,0.276928735872,0.114165133299,0.186276615439,0.218972751719,0.200882280759,0.314490549272,0.252137364823,0.229637888715,0.228009509984,0.0046108350961,0.0136302068819,0.121025888889,0.0173041960101,0.0685838950488,-0.0944767656772,0.416947292059,0.0551121215938,0.12868246942,0.0735773563757,0.106112400137,0.0922283226559,0.179647703832
0.176654365833,0.0595129534268,0.187944155433,0.0427247271497,1.07731130689,0.133385258531,0.367426690955,0.28755960445,0.275408378773,0.371052258981,0.404641605198,0.250105343229,0.155191718546,0.134315391297,0.273052659008,0.0559675026047,0.215446029332,0.174611895898,0.237954652459,0.410192510657,0.285023359598,0.148663883341,0.233459766238,0.0731007744609,0.272455496755,0.542424239994,0.150797076582,0.370887320366,0.559226957975,0.554243247652,0.0295858635757,0.00238242974462,-0.0634724494424,0.2117962917,0.0305284266707,0.0666276720599,0.0654180212276,0.123365248931,0.0665134168552,-0.00389297756916,0.0330940610452,0.0177564313521,0.252532072724,0.193186717456,0.225033986966,0.223756358038,0.0808511351454,0.0672086137416,0.514969753179,0.218814369173,0.0164309362072,0.0628269459497,0.0909981715392,0.17253436622,0.116208563567,0.136848740346,0.230765162977,-0.0383814673162,0.0559508332905,0.0563556090246,0.111486214019,0.0260093718785,0.0415061280919,0.0981960790164,0.151776203146,0.056948235848,-0.0259725638631,0.0540759481775,0.150571761808,0.152889478326,0.132621048643,0.129093622963,0.0765891744737,0.0669116800189,0.185670394918,0.544345709209,0.0649209484098,0.085862585886,-0.0125320470138,-0.0311076461623,0.000240670250251,0.125526919302,0.0328954052249,0.192828612001,0.21343420806,0.140214616105,0.986248174574,0.845497360512,0.133478633504,-0.0058662307495,0.0266494053015,0.00234650074641,0.0150321528085,0.176478409586,0.119132996586,0.0872520043345,0.0748926013336,0.0701134107348,0.0771483010181,-0.0285088748,0.0380894698137,-0.0139426201924,0.180753608373,0.0686618977225,0.149870887765,0.300533996079,0.189080267078,0.037424516147,0.104849745419,0.216867079776,-0.0420680946915,0.154151653605
1.00166650815,0.438479756528,1.03014614166,0.616340913807,0.384252354588,1.01207344047,0.931531643065,0.991296033025,0.981370768598,1.05813199723,0.91646502882,1.0846843137,0.946461404033,0.809802063541,0.986245588222,0.987895303995,1.01612494003,1.06033977529,0.957262526443,0.979457342315,0.971783891917,0.997175277557,0.68155251648,1.04786615134,1.06097921407,0.366457207559,0.962066910843,0.697556747229,0.55484055967,0.562149404291,0.160924838604,0.443501412802,0.25193831937,0.0886329117696,0.149945493176,0.741496219134,0.982784881071,0.970725136009,0.114350673978,0.863920165363,0.864492755638,0.718365357699,0.797873526498,0.902927568058,0.300835087966,0.859209252712,0.37121446788,0.294963123346,0.837846326126,0.672685295719,0.357997203051,0.54019298519,0.552799685421,0.57333705348,0.706865082223,0.610218870146,0.549668210848,0.413103598764,0.580797812866,0.564116591836,0.560809601152,0.637295942699,0.384239658757,0.382057927547,0.425171616374,0.370644135876,0.116877258418,0.444147399094,0.406320975157,0.361845512609,0.497823527389,0.510956789783,0.398745803214,0.633229930093,0.36756636923,0.655620195964,1.04207980228,1.06047374543,0.302926095946,0.275332906166,0.220044499338,0.596826818324,0.534309773438,0.640223665565,0.853613312989,0.687209284097,0.774885033833,0.843184556585,0.608240669056,0.604922734114,0.459440897851,0.52330285898,0.580943915423,0.669536846643,0.519360964136,0.802028461079,0.711459429917,0.535008943301,0.619062374326,0.184001214098,0.152345926493,0.378960732163,0.298242265581,0.241602762149,0.172696511099,0.984415502611,0.416614442664,0.141112980571,0.310476983131,0.334215530352,0.329063875832,0.876449631789
